"Label","InputSize","Result","Time","Space","Hashes","Ratio"
"fma_fnv",10000000,1.62216804352e6,3089.439124403,1.258630259337e12,1000,0.8
"fma_fnv",10000000,1.62216804352e6,3068.128402192,1.262790259337e12,1000,0.8
"fma_fnv",10000000,1.62216804352e6,3101.226397815,1.265190259337e12,1000,0.8
"fma_fnv",10000000,1.62216804352e6,3085.103484871,1.267590259337e12,1000,0.8
"fma_fnv",10000000,1.62216804352e6,3074.934995984,1.266150259241e12,1000,0.85
"fma_fnv",10000000,1.62216804352e6,3092.651090105,1.261190259241e12,1000,0.85
"fma_fnv",10000000,1.62216804352e6,3085.13351229,1.262950259241e12,1000,0.85
"fma_fnv",10000000,2.43325206528e6,3081.300328595,1.266950259241e12,1000,0.85
"fma_fnv",10000000,2.43325206528e6,3074.377827281,1.266630259241e12,1000,0.85
"fma_fnv",10000000,1.62216804352e6,3076.789586335,1.265670259113e12,1000,0.9
"fma_fnv",10000000,1.62216804352e6,3080.449363154,1.266470259113e12,1000,0.9
"fma_fnv",10000000,2.43325206528e6,3078.799807428,1.266470259113e12,1000,0.9
"fma_fnv",10000000,2.43325206528e6,3081.986311581,1.266950259113e12,1000,0.9
"fma_fnv",10000000,1.62216804352e6,3084.981040395,1.266790259113e12,1000,0.9
"fma_fnv",10000000,1.62216804352e6,3077.114813728,1.270470259209e12,1000,0.95
"fma_fnv",10000000,1.62216804352e6,3068.66756131,1.264070259209e12,1000,0.95
"fma_fnv",10000000,1.62216804352e6,3059.05190967,1.261030259209e12,1000,0.95
"fma_fnv",10000000,2.0277100544000003e6,3070.150994838,1.265990259209e12,1000,0.95
"fma_fnv",10000000,2.43325206528e6,3063.069736553,1.265510259209e12,1000,0.95
"fma_fnv",10000000,1.62216804352e6,3071.155724632,1.269350258809e12,1000,1.0
"fma_fnv",10000000,1.62216804352e6,3072.788410861,1.264870258809e12,1000,1.0
"fma_fnv",10000000,1.62216804352e6,3064.296155831,1.270630258809e12,1000,1.0
"fma_fnv",10000000,1.62216804352e6,3058.866599106,1.264230258809e12,1000,1.0
"fma_fnv",10000000,1.62216804352e6,3053.46544462,1.265030258809e12,1000,1.0
