"Label","InputSize","Result","Time","Space","Hashes","Ratio"
"fma_fnv",10000000,2.757685673984e6,300.329875128,1.19641778667e11,100,0.1
"fma_fnv",10000000,2.3521436631040005e6,303.327173661,1.19637989033e11,100,0.1
"fma_fnv",10000000,2.83879407616e6,304.039393526,1.19637989033e11,100,0.1
"fma_fnv",10000000,3.6904322990080016e6,303.120264465,1.19637989033e11,100,0.1
"fma_fnv",10000000,2.3115894620160004e6,301.709082228,1.19637989033e11,100,0.1
"fma_fnv",10000000,2.780859503177143e6,309.595598007,1.19638322328e11,100,0.15
"fma_fnv",10000000,1.911840908434286e6,305.932487072,1.19637987817e11,100,0.15
"fma_fnv",10000000,2.2015137733485713e6,303.283337498,1.19637987817e11,100,0.15
"fma_fnv",10000000,2.3173829193142857e6,303.397548356,1.19637987817e11,100,0.15
"fma_fnv",10000000,2.780859503177143e6,307.015640223,1.19637987817e11,100,0.15
"fma_fnv",10000000,2.5954688696320006e6,306.898254103,1.19637987801e11,100,0.2
"fma_fnv",10000000,3.1632276848640004e6,303.103039601,1.19637987801e11,100,0.2
"fma_fnv",10000000,1.7843848478720002e6,306.909336944,1.19637987801e11,100,0.2
"fma_fnv",10000000,3.5687696957440004e6,304.549523284,1.19637987801e11,100,0.2
"fma_fnv",10000000,2.43325206528e6,304.519276688,1.19637987801e11,100,0.2
"fma_fnv",10000000,2.43325206528e6,307.979685833,1.19637987737e11,100,0.25
"fma_fnv",10000000,2.83879407616e6,306.876527381,1.19637987737e11,100,0.25
"fma_fnv",10000000,2.43325206528e6,305.298046087,1.19637987737e11,100,0.25
"fma_fnv",10000000,2.43325206528e6,307.268426187,1.19637987737e11,100,0.25
"fma_fnv",10000000,2.83879407616e6,306.302025839,1.19637987737e11,100,0.25
"fma_fnv",10000000,3.24433608704e6,305.52717609,1.19637987737e11,100,0.3
"fma_fnv",10000000,2.2304810598400002e6,306.860338603,1.19637987737e11,100,0.3
"fma_fnv",10000000,2.43325206528e6,307.197071843,1.19637987737e11,100,0.3
"fma_fnv",10000000,1.5207825408e6,302.419983102,1.19637987737e11,100,0.3
"fma_fnv",10000000,2.0277100544000003e6,302.623684438,1.19637987737e11,100,0.3
"fma_fnv",10000000,1.62216804352e6,300.003543849,1.19637987401e11,100,0.35
"fma_fnv",10000000,2.1628907246933333e6,298.882647847,1.19637987401e11,100,0.35
"fma_fnv",10000000,2.703613405866667e6,301.423340732,1.19637987401e11,100,0.35
"fma_fnv",10000000,2.1628907246933333e6,301.342919646,1.19637987401e11,100,0.35
"fma_fnv",10000000,2.43325206528e6,299.517460426,1.19637987401e11,100,0.35
"fma_fnv",10000000,2.703613405866667e6,301.463251341,1.19637987369e11,100,0.4
"fma_fnv",10000000,1.8925293841066668e6,301.65987825,1.19637987369e11,100,0.4
"fma_fnv",10000000,2.43325206528e6,300.740376002,1.19637987369e11,100,0.4
"fma_fnv",10000000,1.62216804352e6,302.203556861,1.19637987369e11,100,0.4
"fma_fnv",10000000,2.1628907246933333e6,303.309854732,1.19637987369e11,100,0.4
"fma_fnv",10000000,1.8925293841066668e6,300.826821489,1.19637987209e11,100,0.45
"fma_fnv",10000000,6.48867217408e6,302.676942763,1.19637987209e11,100,0.45
"fma_fnv",10000000,1.8925293841066668e6,300.947623322,1.19637987209e11,100,0.45
"fma_fnv",10000000,2.9739747464533336e6,299.874004517,1.19637987209e11,100,0.45
"fma_fnv",10000000,1.4869873732266668e6,302.170941077,1.19637987209e11,100,0.45
"fma_fnv",10000000,1.62216804352e6,301.42032536,1.19637987369e11,100,0.5
"fma_fnv",10000000,2.43325206528e6,300.769787158,1.19637987369e11,100,0.5
"fma_fnv",10000000,3.24433608704e6,301.690115159,1.19637987369e11,100,0.5
"fma_fnv",10000000,2.43325206528e6,301.72203596,1.19637987369e11,100,0.5
"fma_fnv",10000000,2.0277100544000003e6,300.340198032,1.19637987369e11,100,0.5
"fma_fnv",10000000,2.43325206528e6,301.616823823,1.19637986985e11,100,0.55
"fma_fnv",10000000,3.24433608704e6,301.01022558,1.19637986985e11,100,0.55
"fma_fnv",10000000,2.43325206528e6,303.447853506,1.19637986985e11,100,0.55
"fma_fnv",10000000,1.62216804352e6,303.332208904,1.19637986985e11,100,0.55
"fma_fnv",10000000,2.43325206528e6,301.428123429,1.19637986985e11,100,0.55
"fma_fnv",10000000,1.62216804352e6,301.646558716,1.19637987081e11,100,0.6
"fma_fnv",10000000,1.62216804352e6,303.35766689,1.19637987081e11,100,0.6
"fma_fnv",10000000,2.43325206528e6,301.077052157,1.19637987081e11,100,0.6
"fma_fnv",10000000,2.43325206528e6,303.142002142,1.19637987081e11,100,0.6
"fma_fnv",10000000,2.43325206528e6,303.206624302,1.19637987081e11,100,0.6
"fma_fnv",10000000,2.43325206528e6,301.518780404,1.19637987049e11,100,0.65
"fma_fnv",10000000,1.62216804352e6,301.822891492,1.19637987049e11,100,0.65
"fma_fnv",10000000,3.24433608704e6,303.782852873,1.19637987049e11,100,0.65
"fma_fnv",10000000,2.43325206528e6,302.249045626,1.19637987049e11,100,0.65
"fma_fnv",10000000,1.62216804352e6,304.76120639,1.19637987049e11,100,0.65
"fma_fnv",10000000,2.43325206528e6,303.856050467,1.19637987209e11,100,0.7
"fma_fnv",10000000,3.24433608704e6,302.497720477,1.19637987209e11,100,0.7
"fma_fnv",10000000,2.83879407616e6,301.675802067,1.19637987209e11,100,0.7
"fma_fnv",10000000,1.62216804352e6,303.141041523,1.19637987209e11,100,0.7
"fma_fnv",10000000,2.43325206528e6,301.312604703,1.19637987209e11,100,0.7
"fma_fnv",10000000,2.43325206528e6,305.041532507,1.19637987017e11,100,0.75
"fma_fnv",10000000,4.86650413056e6,303.79515259,1.19637987017e11,100,0.75
"fma_fnv",10000000,3.24433608704e6,303.064920614,1.19637987017e11,100,0.75
"fma_fnv",10000000,1.62216804352e6,303.389707533,1.19637987017e11,100,0.75
"fma_fnv",10000000,1.62216804352e6,304.378878931,1.19637987017e11,100,0.75
"fma_fnv",10000000,2.43325206528e6,304.525437115,1.19637987113e11,100,0.8
"fma_fnv",10000000,1.62216804352e6,305.5106879,1.19637987113e11,100,0.8
"fma_fnv",10000000,1.62216804352e6,307.072051502,1.19637987113e11,100,0.8
"fma_fnv",10000000,2.43325206528e6,306.960429014,1.19637987113e11,100,0.8
"fma_fnv",10000000,3.24433608704e6,303.223480151,1.19637987113e11,100,0.8
"fma_fnv",10000000,1.62216804352e6,304.334087366,1.19637987017e11,100,0.85
"fma_fnv",10000000,1.62216804352e6,304.318940336,1.19637987017e11,100,0.85
"fma_fnv",10000000,3.24433608704e6,303.944663598,1.19637987017e11,100,0.85
"fma_fnv",10000000,1.62216804352e6,305.343412699,1.19637987017e11,100,0.85
"fma_fnv",10000000,2.43325206528e6,304.908407919,1.19637987017e11,100,0.85
"fma_fnv",10000000,2.43325206528e6,304.142546895,1.19637987113e11,100,0.9
"fma_fnv",10000000,3.24433608704e6,305.412740114,1.19637987113e11,100,0.9
"fma_fnv",10000000,2.0277100544000003e6,304.95232476,1.19637987113e11,100,0.9
"fma_fnv",10000000,5.67758815232e6,303.566020608,1.19637987113e11,100,0.9
"fma_fnv",10000000,3.24433608704e6,307.02476487,1.19637987113e11,100,0.9
"fma_fnv",10000000,1.62216804352e6,304.440955474,1.19637987017e11,100,0.95
"fma_fnv",10000000,2.0277100544e6,304.919346048,1.19637987017e11,100,0.95
"fma_fnv",10000000,1.62216804352e6,304.969466001,1.19637987017e11,100,0.95
"fma_fnv",10000000,1.62216804352e6,306.544242248,1.19637987017e11,100,0.95
"fma_fnv",10000000,1.62216804352e6,306.381723816,1.19637987017e11,100,0.95
"fma_fnv",10000000,3.24433608704e6,304.887359821,1.19637986873e11,100,1.0
"fma_fnv",10000000,1.62216804352e6,304.908757687,1.19637986873e11,100,1.0
