"Label","InputSize","Result","Time","Space","Hashes","Ratio"
"fma_murmur3",10000000,1.865493250048e6,816.988023842,2.36218869441e11,1000,0.1
"fma_murmur3",10000000,2.0277100544000003e6,821.31901831,2.39412207113e11,1000,0.1
"fma_murmur3",10000000,2.352143663104e6,816.725396033,2.34932201017e11,1000,0.1
"fma_murmur3",10000000,2.2710352609280003e6,819.12917724,2.39412197721e11,1000,0.1
"fma_murmur3",10000000,2.0277100544000003e6,817.820098784,2.35412208057e11,1000,0.1
"fma_murmur3",10000000,2.0856446273828573e6,837.996261471,2.42132197561e11,1000,0.15
"fma_murmur3",10000000,2.6649903572114287e6,821.603847476,2.39732201529e11,1000,0.15
"fma_murmur3",10000000,1.8539063354514285e6,820.550714708,2.42292203321e11,1000,0.15
"fma_murmur3",10000000,1.62216804352e6,815.559348054,2.37172210169e11,1000,0.15
"fma_murmur3",10000000,2.3173829193142857e6,819.389070104,2.40372196057e11,1000,0.15
"fma_murmur3",10000000,2.2710352609280003e6,820.861993465,2.44212195993e11,1000,0.2
"fma_murmur3",10000000,1.946601652224e6,821.685745598,2.41172205145e11,1000,0.2
"fma_murmur3",10000000,1.62216804352e6,818.754161248,2.39092205497e11,1000,0.2
"fma_murmur3",10000000,1.62216804352e6,818.264970983,2.39092207945e11,1000,0.2
"fma_murmur3",10000000,1.62216804352e6,823.915508866,2.39892206729e11,1000,0.2
"fma_murmur3",10000000,1.62216804352e6,818.249442455,2.38612192409e11,1000,0.25
"fma_murmur3",10000000,2.0277100544000003e6,815.887579624,2.38132201433e11,1000,0.25
"fma_murmur3",10000000,2.0277100544e6,822.863016928,2.43892202057e11,1000,0.25
"fma_murmur3",10000000,1.82493904896e6,824.830684866,2.40852195305e11,1000,0.25
"fma_murmur3",10000000,1.82493904896e6,821.16544001,2.43412200345e11,1000,0.25
"fma_murmur3",10000000,2.43325206528e6,819.40143335,2.36852197065e11,1000,0.3
"fma_murmur3",10000000,1.82493904896e6,820.063358598,2.35092200569e11,1000,0.3
"fma_murmur3",10000000,1.82493904896e6,818.412955348,2.36532203241e11,1000,0.3
"fma_murmur3",10000000,1.62216804352e6,818.827678298,2.38452198905e11,1000,0.3
"fma_murmur3",10000000,2.0277100544000003e6,816.868810208,2.39732196345e11,1000,0.3
"fma_murmur3",10000000,2.1628907246933333e6,821.637013986,2.40692205097e11,1000,0.35
"fma_murmur3",10000000,2.1628907246933333e6,819.981058068,2.34612202361e11,1000,0.35
"fma_murmur3",10000000,1.62216804352e6,817.065989932,2.37332203401e11,1000,0.35
"fma_murmur3",10000000,1.62216804352e6,817.767603772,2.38132194713e11,1000,0.35
"fma_murmur3",10000000,1.62216804352e6,822.890203572,2.40692198809e11,1000,0.35
"fma_murmur3",10000000,1.62216804352e6,820.655153703,2.35252204329e11,1000,0.4
"fma_murmur3",10000000,1.62216804352e6,819.626144595,2.42452207881e11,1000,0.4
"fma_murmur3",10000000,1.62216804352e6,821.589940097,2.41492198617e11,1000,0.4
"fma_murmur3",10000000,1.62216804352e6,825.839354307,2.39892204425e11,1000,0.4
"fma_murmur3",10000000,1.62216804352e6,824.628420052,2.39892202969e11,1000,0.4
"fma_murmur3",10000000,1.62216804352e6,816.236187053,2.37652196617e11,1000,0.45
"fma_murmur3",10000000,1.62216804352e6,818.187593924,2.34772205225e11,1000,0.45
"fma_murmur3",10000000,2.703613405866667e6,823.31224407,2.39252203721e11,1000,0.45
"fma_murmur3",10000000,2.1628907246933333e6,821.69094232,2.40052205129e11,1000,0.45
"fma_murmur3",10000000,1.62216804352e6,819.408427056,2.40852205017e11,1000,0.45
